level_strict3,locale_simple,academic_year,year_fct,category_type,subgroup,susp,enroll,n_schools,rate,sufficient_sample,total_susp_TA,enroll_TA,rate_TA,disparity_ratio,disparity_diff
Elementary,City,2018-19,2018-19,Special Education,Special Education,1484,224830,1458,0.006600542632211004,TRUE,7556,801276,0.009429959215051992,0.6999545259618191,-0.0028294165828409877
Elementary,City,2019-20,2019-20,Other,Female,353,186966,733,0.001888043815453077,TRUE,2323,385750,0.006022034996759559,0.31352255781791843,-0.004133991181306482
Elementary,City,2019-20,2019-20,Other,Homeless,138,9296,632,0.014845094664371773,TRUE,2323,385750,0.006022034996759559,2.4651292581926008,0.008823059667612213
Elementary,City,2019-20,2019-20,Other,Male,1970,198774,733,0.009910752915371225,TRUE,2323,385750,0.006022034996759559,1.645748143394081,0.0038887179186116658
Elementary,City,2019-20,2019-20,Other,Non-Binary Gender (Beginning 2019–20),0,0,8,NA,FALSE,2323,385750,0.006022034996759559,NA,NA
Elementary,City,2019-20,2019-20,Other,Not Reported,5,1312,733,0.0038109756097560975,TRUE,2323,385750,0.006022034996759559,0.6328385025671178,-0.002211059387003462
Elementary,City,2019-20,2019-20,Other,Socioeconomically Disadvantaged,1863,256485,732,0.007263582665652962,TRUE,2323,385750,0.006022034996759559,1.2061674615908868,0.0012415476688934024
Elementary,City,2019-20,2019-20,Sex,Female,44,1570,609,0.02802547770700637,TRUE,2323,385750,0.006022034996759559,4.653821793145806,0.02200344271024681
Elementary,City,2019-20,2019-20,Sex,Male,6,1160,167,0.005172413793103448,TRUE,2323,385750,0.006022034996759559,0.8589146021048881,-8.496212036561111e-4
Elementary,City,2019-20,2019-20,Socioeconomic,Socioeconomically Disadvantaged,900,49926,733,0.018026679485638745,TRUE,2323,385750,0.006022034996759559,2.9934531259514188,0.012004644488879185
Elementary,City,2019-20,2019-20,Special Education,Special Education,328,102273,733,0.003207102558837621,TRUE,2323,385750,0.006022034996759559,0.5325612621918262,-0.0028149324379219383
Elementary,City,2021-22,2021-22,Other,Female,468,169899,735,0.0027545777197040596,TRUE,2883,350624,0.008222483343981016,0.3350055700289685,-0.005467905624276957
Elementary,City,2021-22,2021-22,Other,Homeless,214,9308,635,0.022990975504941984,TRUE,2883,350624,0.008222483343981016,2.796110924538598,0.014768492160960968
Elementary,City,2021-22,2021-22,Other,Male,2415,180666,735,0.01336720799707748,TRUE,2883,350624,0.008222483343981016,1.625689884414601,0.005144724653096464
Elementary,City,2021-22,2021-22,Other,Non-Binary Gender (Beginning 2019–20),0,0,37,NA,FALSE,2883,350624,0.008222483343981016,NA,NA
Elementary,City,2021-22,2021-22,Other,Not Reported,20,4030,735,0.004962779156327543,TRUE,2883,350624,0.008222483343981016,0.603562080786746,-0.003259704187653473
Elementary,City,2021-22,2021-22,Other,Socioeconomically Disadvantaged,2269,231321,735,0.009808880300534754,TRUE,2883,350624,0.008222483343981016,1.192934043182344,0.0015863969565537376
Elementary,City,2021-22,2021-22,Sex,Female,50,1474,613,0.033921302578018994,TRUE,2883,350624,0.008222483343981016,4.12543281134767,0.025698819234037978
Elementary,City,2021-22,2021-22,Sex,Male,10,939,157,0.010649627263045794,TRUE,2883,350624,0.008222483343981016,1.2951838048831663,0.002427143919064777
Elementary,City,2021-22,2021-22,Socioeconomic,Socioeconomically Disadvantaged,1023,49991,735,0.020463683463023345,TRUE,2883,350624,0.008222483343981016,2.4887473293579943,0.012241200119042329
Elementary,City,2021-22,2021-22,Special Education,Special Education,585,100625,735,0.005813664596273292,TRUE,2883,350624,0.008222483343981016,0.7070448613956735,-0.002408818747707725
Elementary,City,2022-23,2022-23,Other,Female,594,169767,735,0.003498913216349467,TRUE,3256,350342,0.009293775796221978,0.3764791935019364,-0.005794862579872511
Elementary,City,2022-23,2022-23,Other,Homeless,344,11361,638,0.030279024733738228,TRUE,3256,350342,0.009293775796221978,3.257989583313058,0.02098524893751625
Elementary,City,2022-23,2022-23,Other,Male,2662,180490,736,0.014748739542356917,TRUE,3256,350342,0.009293775796221978,1.5869480677974221,0.005454963746134939
Elementary,City,2022-23,2022-23,Other,Non-Binary Gender (Beginning 2019–20),0,0,54,NA,FALSE,3256,350342,0.009293775796221978,NA,NA
Elementary,City,2022-23,2022-23,Other,Not Reported,41,5238,736,0.007827415043909889,TRUE,3256,350342,0.009293775796221978,0.8422212043346062,-0.0014663607523120892
Elementary,City,2022-23,2022-23,Other,Socioeconomically Disadvantaged,2563,234891,736,0.010911444031486944,TRUE,3256,350342,0.009293775796221978,1.1740593135378374,0.0016176682352649664
Elementary,City,2022-23,2022-23,Sex,Female,48,1312,614,0.036585365853658534,TRUE,3256,350342,0.009293775796221978,3.9365449152034513,0.027291590057436556
Elementary,City,2022-23,2022-23,Sex,Male,7,897,157,0.007803790412486065,TRUE,3256,350342,0.009293775796221978,0.8396792201140028,-0.001489985383735913
Elementary,City,2022-23,2022-23,Socioeconomic,Socioeconomically Disadvantaged,1307,53433,736,0.02446053936705781,TRUE,3256,350342,0.009293775796221978,2.6319269910730245,0.015166763570835833
Elementary,City,2022-23,2022-23,Special Education,Special Education,675,100115,735,0.006742246416620886,TRUE,3256,350342,0.009293775796221978,0.7254582598562022,-0.002551529379601092
Elementary,City,2023-24,2023-24,Other,Female,579,170102,737,0.0034038400489118294,TRUE,3398,350099,0.009705826066341235,0.3507007054985234,-0.006301986017429406
Elementary,City,2023-24,2023-24,Other,Homeless,322,15885,683,0.020270695624803273,TRUE,3398,350099,0.009705826066341235,2.0885080245874046,0.010564869558462038
Elementary,City,2023-24,2023-24,Other,Male,2816,179907,737,0.015652531585763754,TRUE,3398,350099,0.009705826066341235,1.6126944248511785,0.005946705519422519
Elementary,City,2023-24,2023-24,Other,Non-Binary Gender (Beginning 2019–20),0,0,53,NA,FALSE,3398,350099,0.009705826066341235,NA,NA
Elementary,City,2023-24,2023-24,Other,Not Reported,55,6744,737,0.008155397390272835,TRUE,3398,350099,0.009705826066341235,0.8402579372975659,-0.0015504286760684004
Elementary,City,2023-24,2023-24,Other,Socioeconomically Disadvantaged,2633,240078,737,0.010967268970917786,TRUE,3398,350099,0.009705826066341235,1.1299675984253519,0.0012614429045765506
Elementary,City,2023-24,2023-24,Sex,Female,24,810,601,0.02962962962962963,TRUE,3398,350099,0.009705826066341235,3.0527674231029147,0.019923803563288395
Elementary,City,2023-24,2023-24,Sex,Male,7,1088,182,0.006433823529411764,TRUE,3398,350099,0.009705826066341235,0.6628826320846172,-0.003272002536929471
Elementary,City,2023-24,2023-24,Socioeconomic,Socioeconomically Disadvantaged,1394,56618,737,0.024621145218835,TRUE,3398,350099,0.009705826066341235,2.536738763969663,0.014915319152493764
Elementary,City,2023-24,2023-24,Special Education,Special Education,666,98345,736,0.0067720778890640095,TRUE,3398,350099,0.009705826066341235,0.6977332833676929,-0.002933748177277226
Elementary,Rural,2017-18,2017-18,Other,Female,166,31462,172,0.005276206217023711,TRUE,1644,64768,0.02538290513833992,0.2078645524721361,-0.02010669892131621
Elementary,Rural,2017-18,2017-18,Other,Homeless,142,2264,126,0.0627208480565371,TRUE,1644,64768,0.02538290513833992,2.4709877657699484,0.037337942918197184
Elementary,Rural,2017-18,2017-18,Other,Male,1478,33168,172,0.04456102267245538,TRUE,1644,64768,0.02538290513833992,1.7555525039231084,0.01917811753411546
Elementary,Rural,2017-18,2017-18,Other,Not Reported,6,278,82,0.02158273381294964,TRUE,1644,64768,0.02538290513833992,0.8502861944021426,-0.0038001713253902787
Elementary,Rural,2017-18,2017-18,Other,Socioeconomically Disadvantaged,1442,39444,172,0.03655815840178481,TRUE,1644,64768,0.02538290513833992,1.4402669120236,0.011175253263444887
Elementary,Rural,2017-18,2017-18,Sex,Female,102,302,134,0.33774834437086093,TRUE,1644,64768,0.02538290513833992,13.30613428723353,0.312365439232521
Elementary,Rural,2017-18,2017-18,Sex,Male,20,1194,58,0.01675041876046901,TRUE,1644,64768,0.02538290513833992,0.6599094417749738,-0.00863248637787091
Elementary,Rural,2017-18,2017-18,Socioeconomic,Socioeconomically Disadvantaged,552,7436,164,0.07423345884884347,TRUE,1644,64768,0.02538290513833992,2.9245454152809574,0.04885055371050355
Elementary,Rural,2017-18,2017-18,Special Education,Special Education,228,14420,162,0.01581137309292649,TRUE,1644,64768,0.02538290513833992,0.622914241169503,-0.00957153204541343
Elementary,Rural,2018-19,2018-19,Other,Female,278,31224,174,0.008903407635152447,TRUE,1978,64824,0.030513390102431197,0.29178690421694753,-0.02160998246727875
Elementary,Rural,2018-19,2018-19,Other,Homeless,144,2188,128,0.06581352833638025,TRUE,1978,64824,0.030513390102431197,2.156873691040199,0.035300138233949056
Elementary,Rural,2018-19,2018-19,Other,Male,1698,33476,174,0.05072290596248058,TRUE,1978,64824,0.030513390102431197,1.6623163074377358,0.020209515860049383
Elementary,Rural,2018-19,2018-19,Other,Not Reported,2,166,96,0.012048192771084338,TRUE,1978,64824,0.030513390102431197,0.3948493671348691,-0.01846519733134686
Elementary,Rural,2018-19,2018-19,Other,Socioeconomically Disadvantaged,1718,38520,174,0.04460020768431983,TRUE,1978,64824,0.030513390102431197,1.4616601935937052,0.014086817581888636
Elementary,Rural,2018-19,2018-19,Sex,Female,42,240,126,0.175,TRUE,1978,64824,0.030513390102431197,5.735187057633974,0.14448660989756879
Elementary,Rural,2018-19,2018-19,Sex,Male,32,1120,64,0.02857142857142857,TRUE,1978,64824,0.030513390102431197,0.9363570706341182,-0.0019419615310026263
Elementary,Rural,2018-19,2018-19,Socioeconomic,Socioeconomically Disadvantaged,596,7718,170,0.07722207825861623,TRUE,1978,64824,0.030513390102431197,2.5307603645280783,0.04670868815618503
Elementary,Rural,2018-19,2018-19,Special Education,Special Education,328,13742,158,0.023868432542570223,TRUE,1978,64824,0.030513390102431197,0.7822281451666189,-0.0066449575598609735
Elementary,Rural,2019-20,2019-20,Other,Female,44,16273,90,0.002703865298346955,TRUE,500,33816,0.014785900165602082,0.18286781785780126,-0.012082034867255127
Elementary,Rural,2019-20,2019-20,Other,Homeless,29,1168,67,0.02482876712328767,TRUE,500,33816,0.014785900165602082,1.6792191780821917,0.010042866957685588
Elementary,Rural,2019-20,2019-20,Other,Male,453,17463,90,0.025940560041230028,TRUE,500,33816,0.014785900165602082,1.7544119567084693,0.011154659875627946
Elementary,Rural,2019-20,2019-20,Other,Not Reported,2,210,90,0.009523809523809525,TRUE,500,33816,0.014785900165602082,0.6441142857142858,-0.005262090641792557
Elementary,Rural,2019-20,2019-20,Other,Socioeconomically Disadvantaged,422,19373,90,0.02178289371806122,TRUE,500,33816,0.014785900165602082,1.4732206679399165,0.006996993552459137
Elementary,Rural,2019-20,2019-20,Sex,Female,22,136,61,0.16176470588235295,TRUE,500,33816,0.014785900165602082,10.940470588235295,0.14697880571675087
Elementary,Rural,2019-20,2019-20,Sex,Male,6,619,30,0.009693053311793215,TRUE,500,33816,0.014785900165602082,0.6555605815831987,-0.005092846853808867
Elementary,Rural,2019-20,2019-20,Socioeconomic,Socioeconomically Disadvantaged,176,3978,89,0.04424333836098542,TRUE,500,33816,0.014785900165602082,2.992265460030166,0.02945743819538334
Elementary,Rural,2019-20,2019-20,Special Education,Special Education,51,6467,83,0.007886191433431266,TRUE,500,33816,0.014785900165602082,0.5333588990258233,-0.006899708732170816
Elementary,Rural,2021-22,2021-22,Other,Female,61,16447,93,0.003708883078980969,TRUE,560,34252,0.01634941025341586,0.22685118432367168,-0.01264052717443489
Elementary,Rural,2021-22,2021-22,Other,Homeless,37,1191,76,0.031066330814441646,TRUE,560,34252,0.01634941025341586,1.900149934029027,0.014716920561025786
Elementary,Rural,2021-22,2021-22,Other,Male,498,17714,94,0.028113356667043017,TRUE,560,34252,0.01634941025341586,1.7195333795706382,0.011763946413627158
Elementary,Rural,2021-22,2021-22,Other,Non-Binary Gender (Beginning 2019–20),0,0,7,NA,FALSE,560,34252,0.01634941025341586,NA,NA
Elementary,Rural,2021-22,2021-22,Other,Not Reported,6,394,94,0.015228426395939087,TRUE,560,34252,0.01634941025341586,0.9314358230601886,-0.0011209838574767726
Elementary,Rural,2021-22,2021-22,Other,Socioeconomically Disadvantaged,428,18857,94,0.02269714164501246,TRUE,560,34252,0.01634941025341586,1.388254456473155,0.006347731391596601
Elementary,Rural,2021-22,2021-22,Sex,Female,3,73,64,0.0410958904109589,TRUE,560,34252,0.01634941025341586,2.5136007827788647,0.024746480157543042
Elementary,Rural,2021-22,2021-22,Sex,Male,3,530,31,0.005660377358490566,TRUE,560,34252,0.01634941025341586,0.3462129380053908,-0.010689032894925295
Elementary,Rural,2021-22,2021-22,Socioeconomic,Socioeconomically Disadvantaged,156,4608,93,0.033854166666666664,TRUE,560,34252,0.01634941025341586,2.0706659226190474,0.017504756413250805
Elementary,Rural,2021-22,2021-22,Special Education,Special Education,60,6588,89,0.009107468123861567,TRUE,560,34252,0.01634941025341586,0.5570517824616186,-0.007241942129554292
Elementary,Rural,2022-23,2022-23,Other,Female,109,16835,94,0.006474606474606475,TRUE,801,35064,0.02284394250513347,0.28342771713558235,-0.016369336030526996
Elementary,Rural,2022-23,2022-23,Other,Homeless,62,1374,78,0.04512372634643377,TRUE,801,35064,0.02284394250513347,1.9753037960191684,0.022279783841300305
Elementary,Rural,2022-23,2022-23,Other,Male,692,18127,94,0.038175097920229495,TRUE,801,35064,0.02284394250513347,1.6711256348001586,0.015331155415096026
Elementary,Rural,2022-23,2022-23,Other,Non-Binary Gender (Beginning 2019–20),0,0,4,NA,FALSE,801,35064,0.02284394250513347,NA,NA
Elementary,Rural,2022-23,2022-23,Other,Not Reported,3,465,94,0.0064516129032258064,TRUE,801,35064,0.02284394250513347,0.2824211670895252,-0.016392329601907663
Elementary,Rural,2022-23,2022-23,Other,Socioeconomically Disadvantaged,638,20232,94,0.031534203242388294,TRUE,801,35064,0.02284394250513347,1.3804186048578067,0.008690260737254825
Elementary,Rural,2022-23,2022-23,Sex,Female,11,70,66,0.15714285714285714,TRUE,801,35064,0.02284394250513347,6.878972712680578,0.13429891463772367
Elementary,Rural,2022-23,2022-23,Sex,Male,8,544,31,0.014705882352941176,TRUE,801,35064,0.02284394250513347,0.6437541308658296,-0.008138060152192293
Elementary,Rural,2022-23,2022-23,Socioeconomic,Socioeconomically Disadvantaged,271,5149,93,0.05263157894736842,TRUE,801,35064,0.02284394250513347,2.3039621525724425,0.02978763644223495
Elementary,Rural,2022-23,2022-23,Special Education,Special Education,95,6791,90,0.013989103224856428,TRUE,801,35064,0.02284394250513347,0.612376923191468,-0.008854839280277041
Elementary,Rural,2023-24,2023-24,Other,Female,126,17638,95,0.0071436670824356506,TRUE,913,36518,0.025001369187797797,0.28573103451958937,-0.017857702105362146
Elementary,Rural,2023-24,2023-24,Other,Homeless,64,1658,81,0.038600723763570564,TRUE,913,36518,0.025001369187797797,1.5439443925499123,0.013599354575772767
Elementary,Rural,2023-24,2023-24,Other,Male,784,18786,95,0.04173320557862238,TRUE,913,36518,0.025001369187797797,1.6692368031983924,0.016731836390824584
Elementary,Rural,2023-24,2023-24,Other,Non-Binary Gender (Beginning 2019–20),0,0,2,NA,FALSE,913,36518,0.025001369187797797,NA,NA
Elementary,Rural,2023-24,2023-24,Other,Not Reported,4,353,95,0.0113314447592068,TRUE,913,36518,0.025001369187797797,0.4532329679263022,-0.013669924428590998
Elementary,Rural,2023-24,2023-24,Other,Socioeconomically Disadvantaged,735,21745,95,0.033800873764083694,TRUE,913,36518,0.025001369187797797,1.3519609070282677,0.008799504576285897
Elementary,Rural,2023-24,2023-24,Sex,Female,34,153,68,0.2222222222222222,TRUE,913,36518,0.025001369187797797,8.88840209322137,0.1972208530344244
Elementary,Rural,2023-24,2023-24,Sex,Male,6,568,34,0.01056338028169014,TRUE,913,36518,0.025001369187797797,0.422512071332706,-0.014437988906107656
Elementary,Rural,2023-24,2023-24,Socioeconomic,Socioeconomically Disadvantaged,354,5706,94,0.06203995793901157,TRUE,913,36518,0.025001369187797797,2.481462414038143,0.03703858875121377
Elementary,Rural,2023-24,2023-24,Special Education,Special Education,86,7036,91,0.0122228538942581,TRUE,913,36518,0.025001369187797797,0.4888873806248821,-0.012778515293539697
Elementary,Suburban,2017-18,2017-18,Other,Female,1944,452514,1508,0.004295999681777802,TRUE,15886,934690,0.01699600937209128,0.252765198449005,-0.012700009690313478
Elementary,Suburban,2017-18,2017-18,Other,Homeless,942,38302,1326,0.024594015978277897,TRUE,15886,934690,0.01699600937209128,1.4470465060264741,0.007598006606186616
Elementary,Suburban,2017-18,2017-18,Other,Male,13942,482176,1508,0.02891475311919299,TRUE,15886,934690,0.01699600937209128,1.7012671907955745,0.01191874374710171
Elementary,Suburban,2017-18,2017-18,Other,Not Reported,66,5922,890,0.011144883485309016,TRUE,15886,934690,0.01699600937209128,0.6557353106435532,-0.005851125886782264
Elementary,Suburban,2017-18,2017-18,Other,Socioeconomically Disadvantaged,12954,556202,1506,0.023290099640058827,TRUE,15886,934690,0.01699600937209128,1.3703275357274698,0.006294090267967546
Elementary,Suburban,2017-18,2017-18,Sex,Female,796,7590,1270,0.10487483530961791,TRUE,15886,934690,0.01699600937209128,6.170556453200729,0.08787882593752663
Elementary,Suburban,2017-18,2017-18,Sex,Male,58,2458,298,0.023596419853539462,TRUE,15886,934690,0.01699600937209128,1.3883506026000756,0.006600410481448181
Elementary,Suburban,2017-18,2017-18,Socioeconomic,Socioeconomically Disadvantaged,5738,116964,1508,0.04905782975958414,TRUE,15886,934690,0.01699600937209128,2.886432260983615,0.03206182038749286
Elementary,Suburban,2017-18,2017-18,Special Education,Special Education,2424,232930,1508,0.010406559910702787,TRUE,15886,934690,0.01699600937209128,0.6122943146754871,-0.006589449461388494
Elementary,Suburban,2018-19,2018-19,Other,Female,2052,439608,1502,0.004667794944586996,TRUE,15038,907858,0.01656426445545449,0.2817991077804801,-0.011896469510867494
Elementary,Suburban,2018-19,2018-19,Other,Homeless,836,36160,1304,0.023119469026548673,TRUE,15038,907858,0.01656426445545449,1.3957437765330778,0.006555204571094184
Elementary,Suburban,2018-19,2018-19,Other,Male,12986,468250,1502,0.027733048585157502,TRUE,15038,907858,0.01656426445545449,1.6742698512052079,0.011168784129703013
Elementary,Suburban,2018-19,2018-19,Other,Not Reported,90,6388,968,0.014088916718847839,TRUE,15038,907858,0.01656426445545449,0.8505609625309057,-0.00247534773660665
Elementary,Suburban,2018-19,2018-19,Other,Socioeconomically Disadvantaged,12036,539200,1500,0.022321958456973295,TRUE,15038,907858,0.01656426445545449,1.3475973241674997,0.005757694001518807
Elementary,Suburban,2018-19,2018-19,Sex,Female,778,5996,1268,0.12975316877918613,TRUE,15038,907858,0.01656426445545449,7.833319078436917,0.11318890432373165
Elementary,Suburban,2018-19,2018-19,Sex,Male,18,2284,306,0.00788091068301226,TRUE,15038,907858,0.01656426445545449,0.4757778834192142,-0.00868335377244223
Elementary,Suburban,2018-19,2018-19,Socioeconomic,Socioeconomically Disadvantaged,5278,118734,1502,0.04445230515269426,TRUE,15038,907858,0.01656426445545449,2.683626868686973,0.02788804069723977
Elementary,Suburban,2018-19,2018-19,Special Education,Special Education,2316,217478,1502,0.010649353038008442,TRUE,15038,907858,0.01656426445545449,0.642911314694791,-0.005914911417446047
Elementary,Suburban,2019-20,2019-20,Other,Female,598,218119,760,0.0027416226922001292,TRUE,4690,449506,0.010433676079963337,0.262766705731367,-0.007692053387763208
Elementary,Suburban,2019-20,2019-20,Other,Homeless,264,17181,666,0.01536581107036843,TRUE,4690,449506,0.010433676079963337,1.4727130641784716,0.0049321349904050925
Elementary,Suburban,2019-20,2019-20,Other,Male,4092,231376,760,0.01768549892815158,TRUE,4690,449506,0.010433676079963337,1.6950400599568667,0.007251822848188243
Elementary,Suburban,2019-20,2019-20,Other,Non-Binary Gender (Beginning 2019–20),0,0,10,NA,FALSE,4690,449506,0.010433676079963337,NA,NA
Elementary,Suburban,2019-20,2019-20,Other,Not Reported,34,3952,760,0.00860323886639676,TRUE,4690,449506,0.010433676079963337,0.8245644967758086,-0.0018304372135665766
Elementary,Suburban,2019-20,2019-20,Other,Socioeconomically Disadvantaged,3847,262765,760,0.014640458204098719,TRUE,4690,449506,0.010433676079963337,1.4031927090600425,0.004206782124135382
Elementary,Suburban,2019-20,2019-20,Sex,Female,260,2500,625,0.104,TRUE,4690,449506,0.010433676079963337,9.967723667377399,0.09356632392003666
Elementary,Suburban,2019-20,2019-20,Sex,Male,4,1097,154,0.0036463081130355514,TRUE,4690,449506,0.010433676079963337,0.3494749199697566,-0.006787367966927786
Elementary,Suburban,2019-20,2019-20,Socioeconomic,Socioeconomically Disadvantaged,1705,57708,760,0.02954529701254592,TRUE,4690,449506,0.010433676079963337,2.8317245797273918,0.019111620932582583
Elementary,Suburban,2019-20,2019-20,Special Education,Special Education,607,96956,760,0.006260571805767565,TRUE,4690,449506,0.010433676079963337,0.6000350938429329,-0.004173104274195772
Elementary,Suburban,2021-22,2021-22,Other,Female,859,205104,765,0.004188119198065372,TRUE,4944,422008,0.011715417717199673,0.3574878249468389,-0.0075272985191343015
Elementary,Suburban,2021-22,2021-22,Other,Homeless,235,13898,670,0.01690890775651173,TRUE,4944,422008,0.011715417717199673,1.4433038722714406,0.005193490039312056
Elementary,Suburban,2021-22,2021-22,Other,Male,4085,216840,765,0.018838775133739164,TRUE,4944,422008,0.011715417717199673,1.60803272990271,0.007123357416539491
Elementary,Suburban,2021-22,2021-22,Other,Non-Binary Gender (Beginning 2019–20),0,0,56,NA,FALSE,4944,422008,0.011715417717199673,NA,NA
Elementary,Suburban,2021-22,2021-22,Other,Not Reported,86,6716,765,0.012805241215008934,TRUE,4944,422008,0.011715417717199673,1.0930247238397028,0.001089823497809261
Elementary,Suburban,2021-22,2021-22,Other,Socioeconomically Disadvantaged,3937,248232,765,0.015860163073254052,TRUE,4944,422008,0.011715417717199673,1.353785537665412,0.004144745356054379
Elementary,Suburban,2021-22,2021-22,Sex,Female,216,2476,635,0.08723747980613894,TRUE,4944,422008,0.011715417717199673,7.446382358015591,0.07552206208893927
Elementary,Suburban,2021-22,2021-22,Sex,Male,1,780,133,0.001282051282051282,TRUE,4944,422008,0.011715417717199673,0.10943282715127375,-0.01043336643514839
Elementary,Suburban,2021-22,2021-22,Socioeconomic,Socioeconomically Disadvantaged,1635,59257,765,0.027591676932683058,TRUE,4944,422008,0.011715417717199673,2.355159465818712,0.015876259215483385
Elementary,Suburban,2021-22,2021-22,Special Education,Special Education,639,93742,765,0.006816581681636833,TRUE,4944,422008,0.011715417717199673,0.5818470878447,-0.00489883603556284
Elementary,Suburban,2022-23,2022-23,Other,Female,1030,204432,767,0.005038350160444549,TRUE,6041,419741,0.014392208528592632,0.3500748443461605,-0.009353858368148083
Elementary,Suburban,2022-23,2022-23,Other,Homeless,380,16060,695,0.023661270236612703,TRUE,6041,419741,0.014392208528592632,1.6440333107740528,0.009269061708020072
Elementary,Suburban,2022-23,2022-23,Other,Male,5010,215242,767,0.023276126406556342,TRUE,6041,419741,0.014392208528592632,1.6172727320003917,0.00888391787796371
Elementary,Suburban,2022-23,2022-23,Other,Non-Binary Gender (Beginning 2019–20),0,0,62,NA,FALSE,6041,419741,0.014392208528592632,NA,NA
Elementary,Suburban,2022-23,2022-23,Other,Not Reported,99,5591,767,0.017707029153997494,TRUE,6041,419741,0.014392208528592632,1.2303204972898631,0.003314820625404863
Elementary,Suburban,2022-23,2022-23,Other,Socioeconomically Disadvantaged,4696,253640,767,0.018514429900646584,TRUE,6041,419741,0.014392208528592632,1.2864203477780662,0.0041222213720539524
Elementary,Suburban,2022-23,2022-23,Sex,Female,237,2568,604,0.09228971962616822,TRUE,6041,419741,0.014392208528592632,6.412477935045104,0.07789751109757559
Elementary,Suburban,2022-23,2022-23,Sex,Male,3,777,135,0.003861003861003861,TRUE,6041,419741,0.014392208528592632,0.26827042238397975,-0.010531204667588771
Elementary,Suburban,2022-23,2022-23,Socioeconomic,Socioeconomically Disadvantaged,2327,63369,767,0.03672142530259275,TRUE,6041,419741,0.014392208528592632,2.5514795196052944,0.02232921677400012
Elementary,Suburban,2022-23,2022-23,Special Education,Special Education,881,92188,767,0.009556558337310712,TRUE,6041,419741,0.014392208528592632,0.6640091628970594,-0.0048356501912819195
Elementary,Suburban,2023-24,2023-24,Other,Female,1119,203675,767,0.005494046888425187,TRUE,6400,418799,0.015281793891580448,0.35951583481649685,-0.00978774700315526
Elementary,Suburban,2023-24,2023-24,Other,Homeless,392,18061,705,0.02170422457228282,TRUE,6400,418799,0.015281793891580448,1.4202668041636675,0.006422430680702371
Elementary,Suburban,2023-24,2023-24,Other,Male,5280,215047,767,0.02455277218468521,TRUE,6400,418799,0.015281793891580448,1.6066681934646845,0.00927097829310476
Elementary,Suburban,2023-24,2023-24,Other,Missing Gender,0,0,1,NA,FALSE,6400,418799,0.015281793891580448,NA,NA
Elementary,Suburban,2023-24,2023-24,Other,Non-Binary Gender (Beginning 2019–20),0,0,63,NA,FALSE,6400,418799,0.015281793891580448,NA,NA
Elementary,Suburban,2023-24,2023-24,Other,Not Reported,129,6228,767,0.020712909441233142,TRUE,6400,418799,0.015281793891580448,1.3553977751685935,0.005431115549652693
Elementary,Suburban,2023-24,2023-24,Other,Socioeconomically Disadvantaged,5020,259057,767,0.019377974731429763,TRUE,6400,418799,0.015281793891580448,1.2680431936793832,0.004096180839849315
Elementary,Suburban,2023-24,2023-24,Sex,Female,183,2271,607,0.08058124174372523,TRUE,6400,418799,0.015281793891580448,5.273022415785997,0.06529944785214478
Elementary,Suburban,2023-24,2023-24,Sex,Male,8,870,146,0.009195402298850575,TRUE,6400,418799,0.015281793891580448,0.6017227011494253,-0.006086391592729874
Elementary,Suburban,2023-24,2023-24,Socioeconomic,Socioeconomically Disadvantaged,2503,66988,767,0.03736490117633009,TRUE,6400,418799,0.015281793891580448,2.445059882460291,0.022083107284749638
Elementary,Suburban,2023-24,2023-24,Special Education,Special Education,874,90743,767,0.009631596927586701,TRUE,6400,418799,0.015281793891580448,0.6302661190119347,-0.005650196963993747
Elementary,Town,2017-18,2017-18,Other,Female,732,55958,230,0.013081239501054363,TRUE,5510,115046,0.047893885923891315,0.27312963332818513,-0.03481264642283695
Elementary,Town,2017-18,2017-18,Other,Homeless,420,6032,204,0.06962864721485411,TRUE,5510,115046,0.047893885923891315,1.4538107708675327,0.021734761290962794
Elementary,Town,2017-18,2017-18,Other,Male,4778,59088,230,0.08086244245870566,TRUE,5510,115046,0.047893885923891315,1.6883667069154722,0.03296855653481435
Elementary,Town,2017-18,2017-18,Other,Not Reported,14,422,108,0.03317535545023697,TRUE,5510,115046,0.047893885923891315,0.6926845631811184,-0.014718530473654345
Elementary,Town,2017-18,2017-18,Other,Socioeconomically Disadvantaged,5002,90466,230,0.05529149072579754,TRUE,5510,115046,0.047893885923891315,1.1544582290453909,0.007397604801906224
Elementary,Town,2017-18,2017-18,Sex,Female,254,996,210,0.25502008032128515,TRUE,5510,115046,0.047893885923891315,5.324689684327145,0.20712619439739383
Elementary,Town,2017-18,2017-18,Sex,Male,96,3928,124,0.024439918533604887,TRUE,5510,115046,0.047893885923891315,0.5102930794223426,-0.023453967390286427
Elementary,Town,2017-18,2017-18,Socioeconomic,Socioeconomically Disadvantaged,1716,13464,230,0.12745098039215685,TRUE,5510,115046,0.047893885923891315,2.6611117042098145,0.07955709446826553
Elementary,Town,2017-18,2017-18,Special Education,Special Education,816,37052,224,0.022023102666522725,TRUE,5510,115046,0.047893885923891315,0.4598311922636612,-0.02587078325736859
Elementary,Town,2018-19,2018-19,Other,Female,714,55006,230,0.012980402137948587,TRUE,4784,113232,0.04224954076586124,0.3072317924089035,-0.029269138627912653
